"","Global_ID","Unit_Type","Off_Channel_Type","Unit_Number","Segment_Number","Notes","Max_Depth","Jam_Volume","Wood_Count","Wood_Volume","N_Ballisted","N_ChFrm","N_Wet","Undercut_Count","Undercut_L","Undercut_Volume","d50","d84","Perc_Fines","Perc_Gravels","Perc_Cobbles","Perc_Boulders"
"56","2a897602-6d18-46f7-ac94-47235d7f598e","Pool","",73,1,"",1.1,0,0,0,0,0,0,1,6,0.7632,NA,NA,30,60,20,NA
"57","af7f12c2-2ee6-4e55-807a-5af2c7ad8391","Pool","",75,1,"",0.84,0,0,0,0,0,0,0,0,0,NA,NA,30,40,30,NA
"58","68e8f0db-02db-429f-b88c-9aca6fc52492","Pool","",76,1,"",0.42,0,0,0,0,0,0,1,1.6,0.073008,NA,NA,10,80,10,NA
"59","eda4f39a-5d48-45c8-bce8-54497bbcecbb","Pool","",78,1,"",1.28,0,0,0,0,0,0,1,2,0.0504,NA,NA,70,30,NA,NA
"60","cbb5d6b4-83f1-449b-b0a0-fa57362ba5a1","Pool","",80,1,"",0.78,0,0,0,0,0,0,0,0,0,NA,NA,20,80,NA,NA
"61","27c78ed4-c6f3-444b-b6c9-6db524c6e5a2","Pool","",82,1,"",0.84,0,0,0,0,0,0,0,0,0,NA,NA,30,70,NA,NA
"62","87f5e27b-29dc-4c98-9a38-35f91aef4331","Pool","",86,1,"",0.91,0,0,0,0,0,0,1,2,0.09792,NA,NA,20,40,30,10
"63","81fe22c0-d0c9-46bf-9aec-d936f34b1287","Pool","",88,1,"",0.85,0,0,0,0,0,0,1,3.5,0.060984,NA,NA,40,50,10,NA
"64","19901583-5ac6-40e5-ab09-414db32fdebc","Pool","",89,1,"",0.74,0,0,0,0,0,0,1,5,0.15,NA,NA,10,80,10,NA
"65","e7463ec4-e91c-4e6b-b88a-af89ae64f57c","Pool","",94,1,"",0.67,0,0,0,0,0,0,0,0,0,NA,NA,40,60,NA,NA
"66","bc73193c-aeed-46c0-984b-234d5e0a13b9","Pool","",96,1,"",0.71,0,0,0,0,0,0,0,0,0,NA,NA,30,60,10,NA
"67","6e002f12-faaa-4776-97aa-624e68c4dbba","Pool","",98,1,"",0.79,0,0,0,0,0,0,0,0,0,NA,NA,10,80,10,NA
"68","18c5102b-31e0-4719-b0dc-004f87d3d823","Pool","",101,1,"",0.87,0,0,0,0,0,0,0,0,0,NA,NA,30,60,10,NA
"69","3241b8a1-52f3-44cb-af0d-127aa010cf89","Pool","",103,1,"",0.91,0,0,0,0,0,0,0,0,0,NA,NA,10,90,NA,NA
"70","0a3b5a8f-aff6-4298-8176-92a288683eb5","Pool","",105,1,"",0.69,0,1,0.188691908756237,0,1,1,1,4,0.144,NA,NA,10,60,30,NA
"71","d8d1fbcd-8a3f-4258-bd19-99007205bfa9","Pool","",108,1,"",0.64,0,0,0,0,0,0,0,0,0,NA,NA,10,40,50,NA
"72","5f1e7e66-c780-4995-9851-421cdc075a56","Pool","",109,1,"",0.76,0,0,0,0,0,0,1,4,0.08,NA,NA,40,30,20,10
"73","1ae1fb0a-5ab3-44a5-a7bb-544ae83bcf43","Pool","",111,1,"",0.77,0,0,0,0,0,0,0,0,0,NA,NA,20,20,60,NA
"74","7a65af35-9a2f-49f1-9a30-057e45de7989","Pool","",112,1,"",0.68,0,0,0,0,0,0,1,1.5,0.0225,NA,NA,50,50,NA,NA
"75","13641915-1f10-4225-b9a0-7ced00b3b317","Pool","",113,1,"",1.05,0,0,0,0,0,0,0,0,0,NA,NA,30,50,20,NA
"76","de4022d3-19af-454c-bb37-1bd0d10fe35d","Pool","",117,1,"",0.95,0,0,0,0,0,0,1,1.5,0.018,NA,NA,20,40,40,NA
"77","50a2d298-418e-49fe-ac1c-5dfec21e8577","Pool","",119,1,"",1.28,0,0,0,0,0,0,0,0,0,NA,NA,10,80,10,NA
"78","06f9790e-982c-4adc-bc5e-2b4e7cc26946","Pool","",124,1,"",0.74,0,0,0,0,0,0,0,0,0,NA,NA,20,60,20,NA
"79","48e30b79-df39-4bdd-a811-45a344c3cbd6","Pool","",125,1,"",0.82,0,0,0,0,0,0,1,5,0.15,NA,NA,NA,NA,NA,NA
"80","ab7ca83c-300b-4417-87d1-4f2b9b7b57e6","Pool","",129,1,"",0.56,0,0,0,0,0,0,0,0,0,NA,NA,20,70,10,NA
"81","e2a28c81-5e52-4137-b34f-bb1727316929","Pool","",132,1,"",0.51,0,0,0,0,0,0,0,0,0,NA,NA,10,90,NA,NA
"82","1d37faa7-85f8-4f23-a051-7c6592954c99","Pool","",134,1,"",0.92,0,0,0,0,0,0,0,0,0,NA,NA,20,70,10,NA
"83","88301242-6d66-41fd-8c35-fce1acd26f37","Pool","",135,1,"",1.07,0,0,0,0,0,0,1,4.5,0.30429,NA,NA,10,90,NA,NA
"84","5a4c0e2b-c259-4db6-95b0-74315e493245","Pool","",136,1,"",0.86,0,0,0,0,0,0,0,0,0,NA,NA,20,60,20,NA
"85","8a25c25e-53e2-42c2-8433-3930b2bbe44e","Pool","",137,1,"",0.82,0,0,0,0,0,0,0,0,0,NA,NA,20,70,10,NA
"86","0937db47-617f-4870-8cdd-c070029bf2e3","Pool","",139,1,"",0.43,0,0,0,0,0,0,0,0,0,NA,NA,10,90,NA,NA
"87","0116c323-4802-4caa-80d7-e62a8917cca1","Pool","",140,1,"",0.83,0,0,0,0,0,0,0,0,0,NA,NA,20,70,10,NA
"88","696236a2-a9ea-46ae-a34c-af2a5f438ebc","Pool","",142,1,"",1.04,0,0,0,0,0,0,0,0,0,NA,NA,30,70,NA,NA
"89","9c2229bc-be19-4866-b467-b46b4c57e099","Pool","",144,1,"",0.81,0,0,0,0,0,0,0,0,0,NA,NA,30,60,10,NA
"90","bb6e1212-9bfd-486f-ae8c-c4647c6ac5c6","Pool","",146,1,"",0.71,0,0,0,0,0,0,0,0,0,NA,NA,10,80,10,NA
"91","aff64739-6a8a-4022-8619-db348158fdcf","Pool","",147,1,"",1.17,0,0,0,0,0,0,1,7.5,1.974375,NA,NA,40,60,NA,NA
"92","3087f06e-f5c1-4d0a-863c-9e61c5a9ee37","Pool","",148,1,"",0.95,0,0,0,0,0,0,1,7,0.21,NA,NA,10,80,10,NA
"93","a1e97106-1fbb-4e53-81c9-90f99042f281","Pool","",150,1,"",1.07,0,0,0,0,0,0,2,14.5,1.2961,NA,NA,20,80,NA,NA
"94","becfb720-5a31-40f4-a003-d94bfc890f80","Riffle","",1,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"95","d2ad1160-470b-48fd-9686-1cde2b741575","Riffle","",2,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"96","193e6353-721f-4ab7-9015-93e2fb96acb8","Riffle","",4,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"97","ef9b5df8-09f1-4727-b570-ea808fe98df0","Riffle","",7,1,"",NA,0,0,0,0,0,0,1,4,0.06384,38.5,77,NA,NA,NA,NA
"98","c0524d07-39da-4371-8f44-cdf6af4344e6","Riffle","",9,1,"",NA,0,0,0,0,0,0,2,5.5,0.102,38.5,77,NA,NA,NA,NA
"99","9b8da2bf-2e12-4894-b6d4-8f9ee96aaeb8","Riffle","",18,1,"",NA,0,1,0.15585441154459,0,0,1,0,0,0,38.5,77,NA,NA,NA,NA
"100","63c0eb8a-6e9d-42d8-848b-e835f8cbc557","Riffle","",22,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"101","d99ca3e3-8aa2-4022-b06e-15bd7135cdac","Riffle","",24,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"102","d4e48859-a52d-4749-abe9-d973a890386e","Riffle","",31,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"103","2f5f5df5-899b-4794-827c-59af26a056c8","Riffle","",34,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"104","49f54961-4d67-4c23-86c3-e380aae0b171","Riffle","",39,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"105","ac173fc0-c305-4f3a-88ba-79795222ccf0","Riffle","",43,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"106","6f82eb0e-dab4-4449-b477-473e743ee0fa","Riffle","",49,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"107","5def7229-f7a9-4ad2-ae70-1abbb37fd21f","Riffle","",51,1,"",NA,0,0,0,0,0,0,1,7.15,0.2127411,38.5,77,NA,NA,NA,NA
"108","fde1c7e1-1ce8-411e-a552-88148a290d06","Riffle","",53,1,"",NA,0,1,0.814300815810474,0,1,1,0,0,0,38.5,77,NA,NA,NA,NA
"109","ea9b5fb6-b6a9-4b48-9fd1-a58fb1aad7c6","Riffle","",60,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"110","7a6c2794-c9fc-4d7f-ba27-3356b8839c78","Riffle","",63,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"111","dd5d40d0-ddd6-4bcb-b8df-a974fadcfe30","Riffle","",67,1,"",NA,0,1,0.262989004217309,0,0,1,0,0,0,38.5,77,NA,NA,NA,NA
"112","5c97680b-ec9f-421f-9f2d-7bc4d3865294","Riffle","",71,1,"",NA,0,0,0,0,0,0,0,0,0,38.5,77,NA,NA,NA,NA
"113","3bc0ec0e-ea7f-4b05-87e1-1d9fb004a0b6","Riffle","",81,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"114","529044b1-a138-42b4-adcc-2ec1f4c4c5ee","Riffle","",85,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"115","8904575d-2109-40fd-b226-aedc56937b66","Riffle","",87,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"116","b070f6e7-4f80-4553-8163-6d0232cd17b1","Riffle","",92,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"117","da6cf5f3-4032-4279-ad99-b6611345630b","Riffle","",95,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"118","3d9d0985-7b1e-49d9-8e31-410291d3835e","Riffle","",97,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"119","e0e5491b-07d4-450d-b2c5-013588a9855e","Riffle","",100,1,"",NA,0,0,0,0,0,0,0,0,0,27.25,54.5,NA,NA,NA,NA
"120","1762358b-9a96-4d48-b722-c70d68307cd7","Riffle","",104,1,"",NA,0,0,0,0,0,0,1,2,0.033,27.25,54.5,NA,NA,NA,NA
